Customer ID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
12407.0,50,5,1708.1200000000001,0,0.1300265410510574,-0.7119811764465693,Regular Customers
12408.0,33,8,4340.7699999999995,0,0.4327082452154161,-0.6904146669790612,Regular Customers
12409.0,79,7,23419.29,0,1.155919447629731,-0.022806400249274477,Regular Customers
12410.0,309,3,1013.71,1,-0.43858052273810266,0.3926058798304922,At-Risk Customers
12411.0,410,1,346.9,1,-0.7417095481860713,0.8008797625042097,At-Risk Customers
12412.0,75,6,2596.93,0,0.18013544108193325,-0.5692292146458892,Regular Customers
12413.0,67,4,999.45,0,0.017723264014447918,-0.6649693928507014,Regular Customers
12414.0,217,6,952.41,0,-0.13082134583694066,0.016243195133961857,Regular Customers
12415.0,24,28,144458.37,3,7.751897161913891,2.9653091532033105,Loyal Customers
12416.0,657,1,202.56,1,-1.1612499325054242,1.8869004461021162,At-Risk Customers
12417.0,3,20,6797.41,0,1.219169158530733,-0.6375429548071725,Regular Customers
12418.0,113,4,2021.2,0,-0.013560978625983542,-0.4366054680252078,Regular Customers
12419.0,386,2,503.01,1,-0.6423854594681948,0.7092304491393813,At-Risk Customers
12420.0,64,1,600.39,0,-0.15172154410427574,-0.7191513558036899,Regular Customers
12421.0,16,6,1098.6,0,0.21186960740040334,-0.8668072698977367,Regular Customers
12422.0,96,17,5231.8,0,0.8370534968969773,-0.2972760571305646,Regular Customers
12423.0,1,10,2622.39,0,0.5138780811764726,-0.8536893270759996,Regular Customers
12424.0,163,4,3340.03,0,-0.03826258181442989,-0.18319919774406873,Regular Customers
12425.0,78,2,1741.41,0,-0.07194807427146195,-0.6186451529007265,Regular Customers
12426.0,195,2,1345.21,0,-0.28532383626873514,-0.11237665067976162,Regular Customers
12427.0,22,3,825.8,0,0.033013678810122765,-0.8781430297225934,Regular Customers
12428.0,26,9,7956.46,0,0.6581615698945136,-0.6209328466366713,Regular Customers
12429.0,9,8,6204.41,0,0.5561069519691427,-0.7498868000461935,Regular Customers
12430.0,43,1,256.4,0,-0.1319685193910798,-0.8203553874326021,Regular Customers
12431.0,36,27,10432.22,0,1.6918465483739238,-0.3291055105893969,Regular Customers
12432.0,43,5,5059.32,0,0.291452255203833,-0.6594219861971458,Regular Customers
12433.0,1,10,16794.14,0,1.1470170745061345,-0.5008378154767884,Regular Customers
12434.0,85,3,1103.43,0,-0.059946389788744815,-0.5933126667503873,Regular Customers
12435.0,80,6,13925.93,0,0.6779091734068654,-0.26510017694137844,Regular Customers
12436.0,100,1,509.01,0,-0.21601176546528034,-0.5626163464945789,Regular Customers
12437.0,2,39,12683.4,0,2.4758180495781885,-0.2989949679073963,Regular Customers
12438.0,14,2,2906.85,0,0.08715521869810174,-0.8719570197233966,Regular Customers
12439.0,683,2,1142.88,1,-1.110512201407444,2.035346310518829,At-Risk Customers
12440.0,462,2,859.2,1,-0.7535774463558634,1.0533649484548735,At-Risk Customers
12441.0,367,1,173.55,1,-0.6775393836709698,0.6068736813853599,At-Risk Customers
12442.0,3,1,172.06,0,-0.06883904193419313,-0.998911092828178,Regular Customers
12443.0,732,1,485.31,1,-1.2740504980653775,2.224795024585803,At-Risk Customers
12444.0,21,5,5005.46,0,0.3258396030603184,-0.7578136886483635,Regular Customers
12445.0,22,2,434.98,0,-0.03665786764700057,-0.8982110533950635,Regular Customers
12446.0,58,1,1002.3100000000001,0,-0.12373069319128929,-0.7356126269011737,Regular Customers
12447.0,243,1,476.49,0,-0.4566230619277012,0.06740340710196471,Regular Customers
12448.0,44,1,449.45,0,-0.12501622840435517,-0.8111373891366603,Regular Customers
12449.0,22,6,4835.89,0,0.36880265456493505,-0.7472869901861741,Regular Customers
12450.0,156,5,688.2,0,-0.09281781666210379,-0.26976754100026645,Regular Customers
12451.0,11,8,12669.88,0,0.8416142789725669,-0.5800852421036722,Regular Customers
12452.0,17,2,430.57,0,-0.02849270657689287,-0.9203778281651228,Regular Customers
12453.0,134,1,707.09,0,-0.2640251601286959,-0.40769708453671727,Regular Customers
12454.0,56,5,16679.78,0,0.7888678008564383,-0.3127449522422777,Regular Customers
12455.0,73,10,5879.95,0,0.5389978336690207,-0.45496142482414054,Regular Customers
12456.0,44,3,3181.04,0,0.10144309080820849,-0.722451035369233,Regular Customers
12457.0,66,8,2995.91,0,0.3174346938672657,-0.5783232769737231,Regular Customers
12458.0,71,4,1777.49,0,0.045793336580327526,-0.6279519939952463,Regular Customers
12459.0,605,1,454.36,1,-1.063033780807745,1.663777295660834,At-Risk Customers
12460.0,456,1,326.65,1,-0.8195463218159366,1.0032997301552982,At-Risk Customers
12461.0,94,2,826.88,0,-0.13956472355673713,-0.5708330170898518,Regular Customers
12462.0,19,2,1189.59,0,0.0020724990593007256,-0.8926567830996504,Regular Customers
12463.0,53,4,1344.78,0,0.05656538504840646,-0.7181308125770909,Regular Customers
12464.0,10,8,1212.05,0,0.3313951741286893,-0.8697763401108397,Regular Customers
12465.0,17,2,742.1899999999999,0,-0.014570729890782185,-0.9126190412796256,Regular Customers
12466.0,682,1,56.73,1,-1.209575967129001,1.9935544048560216,At-Risk Customers
12467.0,423,1,132.8,1,-0.7730163836719622,0.8528971824303543,At-Risk Customers
12468.0,188,5,3670.74,0,-0.013087431826935027,-0.05434293891751091,Regular Customers
12469.0,523,2,3070.54,1,-0.7568019559352838,1.377518481143024,At-Risk Customers
12470.0,690,1,211.95,1,-1.216020830213996,2.032710266053172,At-Risk Customers
12471.0,2,79,39918.19,3,5.781011960659763,0.7925950113310198,Loyal Customers
12472.0,32,19,16249.289999999999,0,1.5407307298171309,-0.28461470905138747,Regular Customers
12473.0,29,5,3928.0499999999997,0,0.2643255976782927,-0.7493481344875726,Regular Customers
12474.0,17,31,12372.75,0,2.0191631002324395,-0.32325705764726487,Regular Customers
12475.0,54,2,1149.64,0,-0.058247592197932525,-0.7392526524607631,Regular Customers
12476.0,16,23,14083.91,0,1.6795937891489139,-0.36776196947432704,Regular Customers
12477.0,23,9,20276.37,0,1.2135848220634808,-0.3274230601136675,Regular Customers
12478.0,4,1,680.99,0,-0.047774453933128354,-0.9818282411807475,Regular Customers
12479.0,11,1,527.2,0,-0.06635225243242478,-0.9547775771988705,Regular Customers
12480.0,28,7,5464.85,0,0.43907875604486557,-0.69482133339218,Regular Customers
12481.0,23,15,12185.51,0,1.165383801527034,-0.46684738391523406,Regular Customers
12482.0,576,29,23691.4,1,1.4855221382906796,2.4038523611339393,At-Risk Customers
12483.0,17,19,5097.18,0,1.0675841243637458,-0.6284534457328123,Regular Customers
12484.0,33,12,6354.1,0,0.7315009248748064,-0.5989371232235946,Regular Customers
12485.0,529,1,708.1,1,-0.9245924798832381,1.3348289746556923,At-Risk Customers
12486.0,432,1,1037.28,1,-0.7476596436189538,0.9151196872401226,At-Risk Customers
12487.0,731,1,285.29999999999995,1,-1.2813137349404768,2.2154037345989455,At-Risk Customers
12488.0,10,3,1298.66,0,0.07420847400760945,-0.9193063885639955,Regular Customers
12489.0,336,1,334.93,1,-0.6184840157912083,0.4741385218473345,At-Risk Customers
12490.0,5,21,9823.64,0,1.4032357605504067,-0.5430350935524526,Regular Customers
12491.0,39,1,460.40000000000003,0,-0.11616484192542052,-0.8329217270715957,Regular Customers
12492.0,63,3,715.21,0,-0.04049695389159445,-0.7000293418703519,Regular Customers
12493.0,166,2,433.74,0,-0.2775441312207396,-0.2630010884047887,Regular Customers
12494.0,16,9,1815.27,0,0.40052131193523394,-0.8179515637944553,Regular Customers
12495.0,641,1,357.4,1,-1.12757329499305,1.8201733728384353,At-Risk Customers
12496.0,620,2,45.34,1,-1.0541825413340529,1.730101638595695,At-Risk Customers
12497.0,82,3,6248.5,0,0.17493275350860185,-0.47844370718823775,Regular Customers
12498.0,21,3,403.70000000000005,0,0.015828319471066336,-0.8930639679329284,Regular Customers
12499.0,560,1,393.72,1,-0.9904832961712371,1.463754704781353,At-Risk Customers
12500.0,23,19,5955.21,0,1.0958829677119275,-0.5806216479156625,Regular Customers
12501.0,337,1,2169.39,1,-0.5381998727014449,0.5242247262331425,At-Risk Customers
12502.0,96,5,3723.87,0,0.1431503749974754,-0.4588684095564317,Regular Customers
12503.0,584,1,1126.0,1,-0.997906334742535,1.587860654842902,At-Risk Customers
12504.0,18,4,779.05,0,0.08982603583569711,-0.8866153040426519,Regular Customers
12505.0,409,1,955.2,1,-0.7128606196829853,0.8116139619834211,At-Risk Customers
12506.0,233,1,73.5,0,-0.4579027312847076,0.013255721669873759,Regular Customers
12507.0,134,4,1844.06,0,-0.05659607673123674,-0.34837665175358706,Regular Customers
12508.0,26,2,397.88,0,-0.045005098450340716,-0.8814891989265035,Regular Customers
12509.0,284,1,176.5,1,-0.5385953542929489,0.24080136991693915,At-Risk Customers
12510.0,143,9,5178.02,0,0.3383565358969826,-0.1739779073131682,Regular Customers
12511.0,429,1,3084.02,1,-0.6512019046790851,0.9528457093433709,At-Risk Customers
12512.0,66,2,132.18,0,-0.1237730096380733,-0.7116488704688632,Regular Customers
12513.0,113,1,612.29,0,-0.23313928973675044,-0.5026967258697659,Regular Customers
12514.0,267,2,1597.76,1,-0.3944563113659742,0.21153181707242394,At-Risk Customers
12515.0,353,1,383.7,1,-0.6447365823482892,0.5503465187311047,At-Risk Customers
12516.0,78,4,2648.62,0,0.07300500071221197,-0.5753826346321875,Regular Customers
12517.0,28,5,2481.6,0,0.20137624110408606,-0.7897735760871608,Regular Customers
12518.0,1,5,2056.89,0,0.22755762771228363,-0.9194557612422086,Regular Customers
12519.0,64,2,716.54,0,-0.09432119120460712,-0.7059221293645154,Regular Customers
12520.0,79,5,2634.26,0,0.12290223487985175,-0.5609914816661213,Regular Customers
12521.0,143,1,599.68,0,-0.2838757526888333,-0.3706688511522933,Regular Customers
12522.0,39,2,192.72,0,-0.07591252930375031,-0.8292491888111658,Regular Customers
12523.0,19,23,4352.35,0,1.2398080068326345,-0.596826418615016,Regular Customers
12524.0,9,17,11126.11,0,1.2458904577215268,-0.5343095025993749,Regular Customers
12525.0,498,3,973.73,1,-0.7564571850843668,1.2253640494584126,At-Risk Customers
12526.0,1,3,1316.66,0,0.09006457348159977,-0.9585607728226648,Regular Customers
12527.0,82,5,735.51,0,0.0330561169199509,-0.5950328144965863,Regular Customers
12528.0,9,6,1933.48,0,0.260875873588369,-0.876899997419042,Regular Customers
12529.0,528,1,316.48,1,-0.9404161106766536,1.320666934540056,At-Risk Customers
12530.0,60,9,3759.26,0,0.4137840596771265,-0.5754482834211513,Regular Customers
12531.0,15,2,1933.2,0,0.04198386486201219,-0.8917877880640944,Regular Customers
12532.0,30,1,349.83000000000004,0,-0.10605275292101901,-0.875377276948224,Regular Customers
12533.0,628,2,1367.89,1,-1.0084756136322002,1.7983219523153018,At-Risk Customers
12534.0,131,1,1089.18,0,-0.24193754663178413,-0.4114179034223113,Regular Customers
12535.0,92,2,716.35,0,-0.14115790345268328,-0.582407808040132,Regular Customers
12536.0,43,3,12601.830000000002,0,0.5239999980244184,-0.4923014201895658,Regular Customers
12537.0,409,1,732.94,1,-0.7227903370896183,0.8060800810605965,At-Risk Customers
12538.0,29,2,640.45,0,-0.03918531846562133,-0.8622154507812511,Regular Customers
12539.0,22,7,11214.75,0,0.7059966747897828,-0.5781273606417022,Regular Customers
12540.0,20,33,22254.49,0,2.560046164892287,-0.04331043011195716,Regular Customers
12541.0,30,3,981.18,0,0.02657596390646946,-0.8389831848084099,Regular Customers
12542.0,484,2,481.88,1,-0.8072282494062298,1.1410210314680296,At-Risk Customers
12543.0,448,1,980.25,1,-0.7769665085247285,0.9842820565222571,At-Risk Customers
12544.0,36,1,372.7,0,-0.1150656291324685,-0.8483394861116657,Regular Customers
12545.0,75,2,1000.39,0,-0.10003667294301744,-0.6503294245139082,Regular Customers
12546.0,47,2,1161.5,0,-0.0460106773102775,-0.7698371224328161,Regular Customers
12547.0,198,3,383.58,0,-0.2810918361021003,-0.11274805599478376,Regular Customers
12548.0,166,1,95.19999999999999,0,-0.3448800094243816,-0.28176743253687686,Regular Customers
12549.0,576,6,1575.68,1,-0.7033807785378962,1.6154522181312225,At-Risk Customers
12550.0,79,1,964.83,0,-0.16052632250768994,-0.6439065236247762,Regular Customers
12551.0,358,1,168.0,1,-0.6627354071382474,0.567032943775964,At-Risk Customers
12552.0,39,2,437.82,0,-0.06496240901055432,-0.8231466322819463,Regular Customers
12553.0,8,12,4608.75,0,0.6953363495592304,-0.752678119337473,Regular Customers
12554.0,449,1,468.5,1,-0.801501956349283,0.975951781289868,At-Risk Customers
12555.0,682,1,129.23,1,-1.206336947458431,1.9953595266363906,At-Risk Customers
12556.0,50,2,599.56,0,-0.07613329339687232,-0.7705942504741095,Regular Customers
12557.0,16,8,18096.14,0,1.0756764117077005,-0.42292399112819135,Regular Customers
12558.0,8,1,269.96,0,-0.072827431293934,-0.9744165823995438,Regular Customers
12559.0,311,2,561.71,1,-0.5143302281631912,0.37983737178544524,At-Risk Customers
12560.0,5,3,2134.01,0,0.1198908648509291,-0.9205646244887777,Regular Customers
12561.0,303,1,238.85,1,-0.5675860920859701,0.32617027421158606,At-Risk Customers
12562.0,8,9,4966.92,0,0.5547043402342683,-0.7747722103454205,Regular Customers
12563.0,409,1,249.24,1,-0.7444001828089936,0.7940368065066042,At-Risk Customers
12564.0,261,1,456.9,1,-0.48760212552679827,0.14632075559745292,At-Risk Customers
12565.0,289,1,145.92,1,-0.5483237332702738,0.26209695556844526,At-Risk Customers
12566.0,86,1,351.65,0,-0.1996278899237195,-0.6282938581902601,Regular Customers
12567.0,23,15,11767.48,0,1.1467078374871942,-0.4772555916096838,Regular Customers
12568.0,645,1,70.0,1,-1.1471029619831996,1.8306631999742184,At-Risk Customers
12569.0,2,32,4124.69,0,1.7279694399488212,-0.5844527884206816,Regular Customers
12570.0,682,1,77.52,1,-1.2086471503158815,1.9940720390879372,At-Risk Customers
12571.0,40,2,519.61,0,-0.06298078462448653,-0.8166988112175058,Regular Customers
12572.0,9,2,1020.42,0,0.011239003210882977,-0.9409827640533158,Regular Customers
12573.0,227,5,717.41,0,-0.21025582282636499,0.04416876102525479,Regular Customers
12574.0,316,1,218.45,1,-0.5902391605347657,0.3830104815702472,At-Risk Customers
12575.0,457,2,622.8199999999999,1,-0.7557758079475781,1.0254225309345772,At-Risk Customers
12576.0,36,8,2142.72,0,0.32949056053273457,-0.731908040483518,Regular Customers
12577.0,35,8,1617.1,0,0.30768032786543803,-0.7494064436139053,Regular Customers
12578.0,21,4,4642.45,0,0.2574104998726923,-0.7771892925041155,Regular Customers
12579.0,78,1,440.42,0,-0.18228249705358804,-0.661374799895105,Regular Customers
12580.0,247,2,1052.9,0,-0.38534981812992863,0.1097378724053445,Regular Customers
12581.0,40,1,197.71,0,-0.1295732519685659,-0.83505084877821,Regular Customers
12582.0,239,4,1980.4,0,-0.22611077189047682,0.11821441807911243,Regular Customers
12583.0,3,27,13591.58,0,1.8881849437530989,-0.39601905962260614,Regular Customers
12584.0,4,9,2338.15,0,0.44395080732474695,-0.8578695130985602,Regular Customers
12585.0,234,2,2040.1,0,-0.3195038639224147,0.0769692752157957,Regular Customers
12586.0,17,4,2062.67,0,0.1488456507378085,-0.8590668308983548,Regular Customers
12587.0,8,1,144.0,0,-0.07845483705538225,-0.9775527636334095,Regular Customers
12588.0,39,4,958.78,0,0.0627345094523242,-0.7895010559122692,Regular Customers
12589.0,29,8,4695.66,0,0.4552531044478659,-0.6992241124740568,Regular Customers
12590.0,211,2,9864.26,0,0.06851539284455241,0.1703149434049386,Regular Customers
12591.0,317,3,1338.95,1,-0.43742954962461084,0.43599493833934405,At-Risk Customers
12592.0,92,5,2582.66,0,0.09885527106937633,-0.5049280991288052,Regular Customers
12593.0,109,3,418.09999999999997,0,-0.13070276181103224,-0.5045026985794419,Regular Customers
12594.0,38,15,5090.110000000001,0,0.8233022162366549,-0.5773393746613833,Regular Customers
12595.0,505,1,299.02,1,-0.9027301150012063,1.2187701329998708,At-Risk Customers
12596.0,51,2,618.27,0,-0.07696983950486731,-0.7657170098497471,Regular Customers
12597.0,19,4,3811.22,0,0.22361923064461092,-0.8067082388628352,Regular Customers
12598.0,10,11,4534.09,0,0.6364447363064576,-0.7560515287259075,Regular Customers
12599.0,29,13,2296.72,0,0.6091338410537852,-0.7072669915574582,Regular Customers
12600.0,29,21,4967.42,0,1.1461401505448954,-0.5580729099680285,Regular Customers
12601.0,190,6,681.26,0,-0.09777949218580895,-0.10961561759910722,Regular Customers
12602.0,59,1,153.12,0,-0.16334165546601132,-0.7523445613551858,Regular Customers
12603.0,22,1,739.1999999999999,0,-0.07527771435470351,-0.9009738102781875,Regular Customers
12604.0,79,2,254.18,0,-0.14006419669253553,-0.651263154951243,Regular Customers
12605.0,376,4,1232.95,1,-0.4886277570133748,0.7039653107794825,At-Risk Customers
12606.0,682,1,21.0,1,-1.2111722453749245,1.992664791046193,At-Risk Customers
12607.0,60,1,1579.51,0,-0.10128850212755135,-0.712418578278552,Regular Customers
12608.0,405,1,415.79,1,-0.7302696265386839,0.780538028099682,At-Risk Customers
12609.0,78,9,3435.86,0,0.3692319399936725,-0.5040952666235096,Regular Customers
12610.0,23,5,2099.54,0,0.19266946040052804,-0.821343167965583,Regular Customers
12611.0,52,1,1193.32,0,-0.10516248557099132,-0.7573251839944866,Regular Customers
12612.0,74,1,704.0400000000001,0,-0.16381522851538552,-0.6724567069748488,Regular Customers
12613.0,57,10,6817.37,0,0.6076371196475282,-0.5022036401170479,Regular Customers
12614.0,278,1,315.6,1,-0.5223462847567791,0.21779634562888223,At-Risk Customers
12615.0,2,8,5740.98,0,0.5471097474192086,-0.7923051504457158,Regular Customers
12616.0,95,3,1131.1,0,-0.07543456681461197,-0.548509785547373,Regular Customers
12617.0,29,1,352.98,0,-0.10423958653718036,-0.879710242233016,Regular Customers
12618.0,22,1,177.31,0,-0.10038078694362186,-0.9149638775495181,Regular Customers
12619.0,16,10,3781.38,0,0.5405707245558363,-0.7586616050958155,Regular Customers
12620.0,15,3,1339.41,0,0.06766684362479163,-0.896234812062921,Regular Customers
12621.0,2,35,24311.2,0,2.7864583133505585,-0.05083249963743581,Regular Customers
12622.0,232,1,180.1,0,-0.451467818901966,0.011498478428932377,Regular Customers
12623.0,276,7,3747.84,1,-0.05239487953216072,0.3564540432598343,At-Risk Customers
12624.0,106,2,641.13,0,-0.16793255409743268,-0.5225211270158744,Regular Customers
12625.0,212,4,5164.88,0,-0.03868473142263019,0.07839468090323155,Regular Customers
12626.0,23,9,6620.48,0,0.6034924589029259,-0.6674305700353463,Regular Customers
12627.0,11,7,4478.53,0,0.423445213744803,-0.7943726671750517,Regular Customers
12628.0,4,3,786.46,0,0.061359977868713854,-0.9585276309976285,Regular Customers
12629.0,386,2,1558.22,1,-0.5952427567567165,0.7355033119512855,At-Risk Customers
12630.0,10,2,1270.88,0,0.020756151015365206,-0.9303353582896363,Regular Customers
12631.0,57,6,3481.57,0,0.2497615938676039,-0.6266083480226449,Regular Customers
12632.0,521,2,804.88,1,-0.8546780111779269,1.3122847646406552,At-Risk Customers
12633.0,59,7,5678.16,0,0.39676308858394366,-0.5527570555108936,Regular Customers
12634.0,536,2,490.0,1,-0.8938321805139151,1.37061573022867,At-Risk Customers
12635.0,90,4,2930.41,0,0.06552504957535503,-0.5154298254245041,Regular Customers
12636.0,739,1,141.0,1,-1.3011399934975982,2.2471020775111854,At-Risk Customers
12637.0,67,12,8283.81,0,0.7608500630686204,-0.4009033367341442,Regular Customers
12638.0,33,2,921.49,0,-0.033319284193166494,-0.8375724729581177,Regular Customers
12639.0,239,3,1312.37,0,-0.3081669892838582,0.09124435566545533,Regular Customers
12640.0,24,3,1174.58,0,0.04525094748556279,-0.8606362351285493,Regular Customers
12641.0,115,1,185.9,0,-0.25553361937904495,-0.5044902933514257,Regular Customers
12642.0,25,3,1013.26,0,0.03637135708387507,-0.8602414231127359,Regular Customers
12643.0,128,12,8304.82,0,0.6597700782472746,-0.13128514734524033,Regular Customers
12644.0,130,4,1918.49,0,-0.04658108586855339,-0.3641690552419931,Regular Customers
12645.0,34,8,3539.3,0,0.39522922802593,-0.7059584578281188,Regular Customers
12646.0,5,2,1346.97,0,0.03251774082314027,-0.9504978254276998,Regular Customers
12647.0,22,36,16955.55,0,2.4765988015345712,-0.13540998469410667,Regular Customers
12648.0,155,4,1112.0,0,-0.12442285477569967,-0.2739643620800671,Regular Customers
12649.0,107,8,2294.65,0,0.21753520945774724,-0.4149162274940399,Regular Customers
12650.0,3,1,314.44,0,-0.0624780540625275,-0.995366082633848,Regular Customers
12651.0,335,4,377.75,1,-0.4582648871756549,0.5018051599718967,At-Risk Customers
12652.0,331,2,1017.03,1,-0.5274370223827243,0.4794019288081906,At-Risk Customers
12653.0,149,3,4160.83,0,-0.03038951964562098,-0.2348595522171936,Regular Customers
12654.0,11,5,601.98,0,0.14583350884926227,-0.9115665000273225,Regular Customers
12655.0,424,1,261.35,1,-0.7689457032887103,0.8605092447975541,At-Risk Customers
12656.0,17,8,6407.83,0,0.5518154785134093,-0.7095308440929903,Regular Customers
12657.0,11,4,1643.18,0,0.14013907892523766,-0.8959797582939463,Regular Customers
12658.0,19,1,686.05,0,-0.07263494115322466,-0.9155313354215436,Regular Customers
12659.0,30,1,91.68,0,-0.11758589675491761,-0.8818047553979099,Regular Customers
12660.0,11,1,245.1,0,-0.07895538966094616,-0.9618013682918645,Regular Customers
12661.0,436,1,162.0,1,-0.7934535159047541,0.910972342069102,At-Risk Customers
12662.0,1,20,6726.54,0,1.219347834084922,-0.6481302818980125,Regular Customers
12663.0,625,2,239.4,1,-1.0538748737072834,1.756990362960885,At-Risk Customers
12664.0,8,11,6070.04,0,0.7084099165098232,-0.726631879552853,Regular Customers
12665.0,325,3,313.6,1,-0.49661771550250033,0.44575669442959726,At-Risk Customers
12666.0,394,1,1248.42,1,-0.6746741353961634,0.7527437007021267,At-Risk Customers
12667.0,58,1,620.13,0,-0.14080501784919885,-0.7451282329980203,Regular Customers
12668.0,12,10,11383.03,0,0.8868728001731122,-0.587039542823831,Regular Customers
12669.0,151,3,2744.0299999999997,0,-0.09703153855590504,-0.2613125771125797,Regular Customers
12670.0,10,7,3760.29,0,0.3930294642644692,-0.8166669676479859,Regular Customers
12671.0,606,1,2622.481,1,-0.9678429543758841,1.7221710688516032,At-Risk Customers
12672.0,330,2,437.05,1,-0.5516758496609475,0.46055005781599856,At-Risk Customers
12673.0,5,3,1230.02,0,0.07950408703025903,-0.9430723767403043,Regular Customers
12674.0,39,4,1970.6,0,0.10793871473613308,-0.7643085273631265,Regular Customers
